0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,% Two or more races,N_POP_CHG_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_NET_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOV517_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,anycondition_Upper 95% CI,Obesity_Upper 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_Upper 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code,COUNTY_NAME_N,STATE_NAME_N
13.2140679,11.50640374,9.920715593,10.733889,9.575116894,14.5964627,6.871315308,96.23907298,23,0.46757471,54,1.097784102,31,0.630209392,1,0.020329335,1.545029478,-18,13.0,11.4,1.6,0.0,-5.5,8.7,37.9,30.7,22.7,12.4,2.9,54609,95.7,84.8,8.6,30.6,Kingsbury,South Dakota,77,45.3,34.3,9.5,324,7.6,3.5,123,6,1456,41
10.93666233,13.0198361,10.89070996,10.26269434,9.313012177,14.03844681,3.936585739,95.03714483,148,1.133491614,162,1.240713793,133,1.018610707,7,0.05361109,1.51642797,265,9.9,8.7,1.2,0.2,19.1,7.7,34.7,24.7,32.9,11.2,3.4,60733,106.5,84.8,8.6,28.2,Lake,South Dakota,79,44.0,34.2,8.8,822,7.4,3.4,325,6,182,41
9.280913717,12.22563226,13.79511285,11.86434093,9.894720485,12.85886329,4.999805757,93.32970747,214,0.831358533,607,2.358105746,382,1.48401383,20,0.077697059,1.919117361,135,9.2,8.8,0.4,3.2,4.9,6.4,30.0,29.0,34.7,12.5,2.9,51774,90.8,84.8,8.6,26.4,Lawrence,South Dakota,81,40.9,30.8,8.3,1573,6.9,3.2,627,5,39,41
15.51856072,14.40304726,12.35397147,15.50325642,13.0953798,11.085415,2.880609451,94.61798765,899,1.528729573,423,0.719302124,797,1.355280834,31,0.052714813,1.725985002,2139,14.3,4.4,9.8,0.3,27.0,5.2,21.7,33.7,39.4,3.3,2.3,84889,148.8,84.8,8.6,15.8,Lincoln,South Dakota,83,41.0,32.2,5.9,2222,5.0,2.4,939,4,138,41
17.29913635,14.62967809,11.51531013,11.0180581,9.709500131,12.61449882,3.742475792,56.34650615,28,0.732792463,1495,39.12588328,12,0.314053913,2,0.052342319,3.428421879,-62,17.7,4.2,13.5,0.0,-29.9,9.9,38.1,32.2,19.8,30.0,4.1,47429,83.1,84.8,8.6,21.9,Lyman,South Dakota,85,52.2,39.5,10.4,258,9.2,4.0,101,6,1457,41
15.39848539,14.11828345,10.16949153,10.83663902,11.30544537,12.51352326,5.44536603,96.23151821,48,0.865488641,74,1.334294987,14,0.252434187,4,0.072124053,1.244139921,35,14.3,10.9,3.4,0.5,3.1,12.3,34.1,30.2,23.4,12.7,2.5,59913,105.0,84.8,8.6,25.8,McCook,South Dakota,87,43.4,34.4,8.6,312,7.5,3.4,124,4,1458,41
13.79310345,12.58828417,8.059825509,9.472372248,9.181553801,11.79891982,10.88491899,97.59036145,18,0.747818862,6,0.249272954,9,0.373909431,2,0.083090985,0.955546323,-1,9.1,9.1,0.0,-0.8,0.0,16.5,33.1,33.9,16.4,22.6,3.8,39850,69.9,84.8,8.6,34.7,McPherson,South Dakota,89,47.4,33.4,12.2,197,9.7,4.4,73,6,655,41
14.53442879,10.46557121,13.22378717,12.20657277,9.448356808,12.40219092,5.223004695,87.48043818,36,0.704225352,487,9.526604069,10,0.195618153,0,0.0,2.093114241,114,15.6,8.1,7.5,29.5,15.2,7.8,32.4,35.7,24.0,19.4,3.8,56862,99.7,84.8,8.6,27.0,Marshall,South Dakota,91,43.0,33.6,8.5,303,7.0,3.3,120,6,47,41
12.12624585,13.16180109,15.84081431,14.17615042,10.59588605,12.34183926,3.240969817,90.51742419,577,2.039301619,849,3.000636177,322,1.13805047,33,0.116632502,3.187955043,312,9.3,7.2,2.1,0.5,9.0,5.5,30.6,36.6,27.2,10.2,3.3,59524,104.4,84.8,8.6,20.4,Meade,South Dakota,93,38.3,30.0,6.8,1348,6.2,2.8,567,4,656,41
17.09108717,16.6503428,13.61410382,8.814887365,9.108716944,12.68364349,3.721841332,39.03036239,6,0.293829579,1114,54.55435847,5,0.244857982,0,0.0,5.876591577,-25,22.4,15.1,7.3,0.0,-20.0,18.9,37.1,30.3,13.7,39.9,4.9,32780,57.5,84.8,8.6,22.2,Mellette,South Dakota,95,61.6,47.1,13.7,181,13.2,5.4,73,6,1459,41
11.92950746,13.9177587,10.03163127,9.173068233,9.173068233,15.6800723,6.913691821,96.24943516,23,1.03931315,16,0.723000452,10,0.451875282,0,0.0,1.53637596,-1,9.9,8.1,1.8,0.0,-2.3,11.9,36.0,32.0,20.2,12.5,2.8,50123,87.9,84.8,8.6,26.9,Miner,South Dakota,97,45.2,34.6,9.7,147,8.0,3.7,57,6,1460,41
14.9645368,12.8875547,14.27860387,15.24139862,11.62508555,12.13577635,3.154358241,85.59488998,12664,6.565876522,5364,2.781061407,4751,2.463240631,207,0.10732284,2.487608619,2848,14.9,7.1,7.8,8.8,7.1,7.8,27.2,33.1,31.9,8.4,2.6,60033,105.2,84.8,8.6,17.7,Minnehaha,South Dakota,99,39.6,32.3,6.7,8689,5.7,2.7,3587,4,1461,41
14.74388205,13.58869129,10.22951816,11.09591123,10.53351573,14.22708618,4.924760602,78.70497036,96,1.459188326,890,13.52789178,200,3.03997568,0,0.0,3.267973856,39,12.7,7.8,4.9,4.7,1.2,9.4,32.8,36.8,21.0,10.9,3.0,57392,100.6,84.8,8.6,23.5,Moody,South Dakota,101,46.6,37.0,9.2,410,7.8,3.6,163,6,1462,41
21.14054092,19.35844573,15.94800475,13.03375498,9.756097561,9.66524565,1.174086239,5.325319729,44,0.307498777,13238,92.51520022,23,0.160737997,8,0.055908869,1.635334405,-55,19.9,12.6,7.4,-0.3,-11.3,24.0,25.3,38.9,11.8,52.4,10.3,31662,55.5,84.8,8.6,9.5,Oglala Lakota,South Dakota,102,56.3,42.6,11.8,979,13.1,5.2,434,6,1463,41
12.81762121,12.37458493,12.95813978,12.87669271,10.68836202,12.75407459,4.06877355,83.20131747,1626,1.455307038,11305,10.11823251,1454,1.30136312,114,0.102032597,3.821747263,1508,12.9,8.3,4.7,0.8,8.9,6.2,28.6,34.5,30.7,17.8,3.1,58738,103.0,84.8,8.6,22.4,Pennington,South Dakota,103,42.8,31.3,8.2,6372,7.1,3.2,2586,4,931,41
11.87542779,10.95140315,9.377138946,9.445585216,10.02737851,14.57905544,7.768651608,95.65366188,15,0.513347023,58,1.984941821,11,0.376454483,2,0.06844627,1.403148528,-31,12.6,8.2,4.4,0.0,-14.6,6.2,37.1,36.8,20.0,15.8,2.9,55626,97.5,84.8,8.6,29.5,Perkins,South Dakota,105,46.8,32.6,10.5,220,8.2,3.9,83,6,1096,41
11.01042139,12.46035342,9.016764839,8.971454463,8.473040326,13.86497508,9.4698686,94.47213412,11,0.498414137,53,2.401449932,17,0.770276393,1,0.045310376,1.812415043,-5,10.0,13.1,-3.2,0.5,0.9,8.6,36.0,33.6,21.8,14.2,3.5,54722,95.9,84.8,8.6,37.1,Potter,South Dakota,107,44.9,32.8,10.5,160,8.1,3.9,61,6,1400,41
17.00966785,13.99444817,11.44826266,9.629558725,9.466832584,12.68306691,5.274241409,57.41361156,77,0.7370537,4008,38.36508088,25,0.239303149,1,0.009572126,3.235378578,140,15.6,9.8,5.8,3.9,7.9,11.5,35.6,35.7,17.2,30.5,4.3,44709,78.4,84.8,8.6,25.1,Roberts,South Dakota,109,48.2,37.3,11.0,758,9.5,4.3,298,6,1464,41
14.53272952,12.43310004,9.592424866,13.13297653,10.37463977,12.76245368,5.22848909,97.36517085,5,0.205846027,11,0.45286126,7,0.288184438,0,0.0,1.687937423,-25,15.2,4.9,10.2,2.9,-20.5,8.4,40.0,31.8,19.7,18.2,2.9,54874,96.2,84.8,8.6,29.0,Sanborn,South Dakota,111,43.6,33.7,8.9,146,7.6,3.4,57,6,1465,41
11.68591224,13.37952271,10.53117783,12.37875289,9.622786759,14.13394919,6.62047729,95.50423403,44,0.677444188,175,2.694380293,6,0.092378753,1,0.015396459,1.016166282,-22,12.6,10.5,2.2,0.9,-5.5,9.0,36.5,32.3,22.2,15.6,3.5,50590,88.7,84.8,8.6,27.1,Spink,South Dakota,115,45.4,33.5,9.0,401,7.5,3.4,157,6,1466,41
12.73990735,13.43481138,9.827928524,11.3170086,11.81336863,13.13699537,4.467240238,89.57643944,21,0.694904037,208,6.882859034,8,0.264725348,0,0.0,2.581072138,28,10.6,4.0,6.6,0.0,2.3,5.9,33.1,29.7,31.3,10.0,2.6,69991,122.7,84.8,8.6,28.5,Stanley,South Dakota,117,40.8,32.4,7.8,160,6.2,3.0,64,5,1467,41
11.56609195,11.13505747,8.477011494,10.70402299,9.698275862,14.51149425,6.681034483,95.25862069,6,0.431034483,34,2.442528736,2,0.143678161,0,0.0,1.724137931,-17,12.9,5.7,7.1,2.1,-19.3,4.7,34.7,35.1,25.5,10.3,2.6,59457,104.2,84.8,8.6,27.0,Sully,South Dakota,119,44.8,34.0,9.3,93,7.1,3.5,36,5,1468,41
24.98298162,20.23728484,14.09121852,11.75726928,8.820383157,8.586988233,1.67266362,8.693960906,60,0.583487309,8814,85.71428571,269,2.615968103,0,0.0,2.392297968,38,24.0,11.7,12.3,5.9,-8.6,22.1,29.5,32.5,15.8,48.6,6.2,31876,55.9,84.8,8.6,11.0,Todd,South Dakota,121,56.6,42.9,12.3,678,13.4,5.3,296,6,742,41
13.12522819,12.04819277,11.11719606,9.729828405,10.22270902,14.62212486,7.064622125,81.69039796,29,0.529390288,803,14.65863454,21,0.383351588,0,0.0,2.73822563,28,14.6,11.9,2.7,-0.5,2.6,9.4,40.4,28.7,21.5,30.1,2.6,45710,80.1,84.8,8.6,29.7,Tripp,South Dakota,123,46.7,34.5,10.7,410,9.0,4.1,159,6,1469,41
13.39031339,12.84425451,9.259259259,11.90645774,11.72839506,13.09354226,6.220322887,96.96106363,49,0.581671415,94,1.115859449,18,0.213675214,4,0.047483381,1.080246914,110,10.3,11.8,-1.6,1.1,15.1,6.6,33.1,37.1,23.2,10.5,2.7,62792,110.1,84.8,8.6,27.6,Turner,South Dakota,125,46.3,35.4,8.9,508,7.4,3.5,202,4,434,41
12.90095397,13.45796786,10.91619182,11.92137781,12.26070811,13.56680965,4.084768551,94.71156924,196,1.254881875,131,0.838722069,246,1.575004802,6,0.038414751,1.58140726,372,11.4,7.5,3.9,5.4,20.2,8.2,27.7,33.7,30.4,5.4,3.2,80698,141.5,84.8,8.6,23.1,Union,South Dakota,127,42.0,33.1,7.6,805,6.4,3.0,328,4,161,41
13.0123501,12.99445141,10.18435654,10.66762126,10.11276177,12.09951674,7.553248613,78.62896009,26,0.465366028,800,14.31895472,187,3.347055665,1,0.017898693,3.221764811,26,12.6,10.0,2.5,10.4,2.3,9.9,38.5,28.4,23.2,18.1,4.9,48394,84.8,84.8,8.6,30.6,Walworth,South Dakota,129,47.6,32.7,9.8,376,7.9,3.7,145,6,1470,41
11.67956623,11.92881193,12.63719446,12.50601251,11.66644803,13.59919542,5.514014605,91.93231011,487,2.129520311,733,3.205212296,207,0.905155451,11,0.048100048,1.77970178,170,12.9,9.3,3.6,1.6,4.0,9.1,33.0,29.7,28.2,10.7,2.6,56535,99.1,84.8,8.6,24.6,Yankton,South Dakota,135,45.2,35.3,8.6,1390,7.4,3.4,559,5,1471,41
12.43617797,20.0948213,13.71261853,12.69146608,13.3114515,13.78555799,2.407002188,24.87235594,13,0.474106492,1930,70.38657914,12,0.437636762,1,0.03646973,3.792851933,-12,8.0,8.7,-0.7,0.7,-3.3,15.9,37.6,30.2,16.3,33.0,5.1,32341,56.7,84.8,8.6,12.2,Ziebach,South Dakota,137,56.5,47.3,11.5,209,11.8,4.8,89,6,1472,41
11.0235088,11.96882927,11.860307,11.44713789,12.33362098,14.13012212,5.177688868,91.67908789,3076,4.021861353,347,0.453701525,1181,1.54415418,51,0.066682357,2.234512696,295,10.1,12.4,-2.4,0.9,6.3,13.2,33.1,30.2,23.5,19.0,3.8,50672,96.8,77.8,7.4,25.9,Anderson,Tennessee,1,48.5,36.6,10.2,5561,12.5,3.7,2078,3,624,42
13.66491292,13.99526898,13.12859415,12.43321506,12.92874913,13.05314246,3.093519312,87.02230923,4115,8.391451527,559,1.139932297,522,1.064480607,87,0.177413435,2.204412904,900,13.3,9.6,3.7,1.1,14.9,19.2,40.6,23.9,16.3,20.5,3.7,49860,95.2,77.8,7.4,20.5,Bedford,Tennessee,3,52.1,38.9,9.4,3158,12.3,3.6,1213,5,1376,42
10.89347504,11.07266436,9.935739001,10.1705388,12.01186357,14.5514088,5.295353435,94.72936233,403,2.490113693,92,0.568462679,94,0.580820564,3,0.018536827,1.612703905,225,9.2,16.2,-7.0,0.0,21.1,19.1,46.5,21.8,12.6,28.4,4.9,38940,74.4,77.8,7.4,30.6,Benton,Tennessee,5,57.4,39.0,13.3,1562,16.5,4.6,551,6,112,42
7.861741782,9.217214504,12.42290749,13.80548966,15.09318875,16.0894612,3.693663165,90.61335141,1053,7.136563877,87,0.589630634,40,0.271094544,5,0.033886818,1.355472721,25,8.1,10.3,-2.2,0.1,4.0,25.1,38.7,23.4,12.9,35.0,5.8,40195,76.8,77.8,7.4,23.4,Bledsoe,Tennessee,7,56.6,41.7,11.4,1293,14.4,3.9,454,6,1473,42
10.4210919,12.01227265,11.8988344,11.25855545,12.61220108,14.5619685,4.520780516,93.82180298,3999,3.044560674,553,0.421015767,1230,0.936436517,98,0.074610389,1.70157367,1449,9.3,10.4,-1.1,0.7,12.2,10.9,34.8,30.3,24.0,12.8,3.2,57939,110.6,77.8,7.4,25.8,Blount,Tennessee,9,51.1,39.0,9.5,9041,11.8,3.5,3383,3,4,42
11.57626468,13.10633673,13.56638901,11.94355693,13.05011853,13.5073599,3.90997592,90.88609255,5558,5.207679406,666,0.624022038,1229,1.151536162,135,0.126490954,2.004178886,1410,11.4,10.1,1.2,0.7,12.1,15.7,32.3,30.1,21.9,19.4,3.6,50427,96.3,77.8,7.4,22.2,Bradley,Tennessee,11,52.7,37.1,9.4,7180,11.8,3.5,2704,4,114,42
10.77735391,11.74241467,11.8737842,10.66366875,13.03589925,14.11211884,4.638354849,97.45850491,215,0.543162469,136,0.343581841,133,0.33600283,32,0.080842786,1.237905161,-43,11.1,15.0,-3.9,-0.2,2.9,24.5,40.9,22.7,11.9,26.0,4.8,39443,75.3,77.8,7.4,26.3,Campbell,Tennessee,13,56.6,40.0,12.3,3495,16.0,4.3,1230,3,703,42
11.73419997,11.60973586,12.27354446,11.78951736,12.53630203,15.09473102,4.141889089,95.76822016,263,1.818558982,50,0.345733647,57,0.394136357,13,0.089890748,1.583460102,294,11.7,10.5,1.2,0.3,19.2,15.9,48.5,21.8,13.8,19.9,3.2,51859,99.0,77.8,7.4,24.8,Cannon,Tennessee,15,52.5,38.6,10.5,1086,13.5,3.7,392,2,1474,42
11.76659529,12.94432548,12.70164168,10.19985724,11.61313348,13.75802998,4.860813704,86.72733762,2845,10.15346181,179,0.638829408,119,0.424696645,13,0.046395432,2.009279086,187,10.7,14.5,-3.8,0.3,10.5,17.9,41.6,23.3,17.2,27.4,4.9,42025,80.3,77.8,7.4,25.9,Carroll,Tennessee,17,55.3,37.3,11.0,2212,13.7,4.0,818,6,115,42
9.302408121,10.94745435,11.60050398,11.44611453,12.83207042,14.55874785,5.181806889,96.35321467,894,1.586484712,169,0.299905947,232,0.411705205,15,0.026618871,1.322070593,-125,8.3,12.9,-4.6,0.0,2.4,17.2,39.4,26.6,16.8,28.7,4.1,39202,74.9,77.8,7.4,27.3,Carter,Tennessee,19,57.3,38.6,12.3,5124,15.3,4.3,1820,4,705,42
11.36279334,12.96273399,11.73619526,12.7006108,13.51170899,15.95489503,2.678107767,95.23479809,799,1.975815426,220,0.544029279,191,0.472316328,30,0.074185811,1.698855066,154,11.6,10.0,1.7,0.0,2.2,15.0,36.4,29.0,19.6,11.9,2.7,63241,120.8,77.8,7.4,19.7,Cheatham,Tennessee,21,48.0,35.2,8.7,2467,11.4,3.2,929,2,1475,42
11.28154665,15.2350081,14.91664737,10.99791618,11.91826812,12.6244501,4.266033804,87.2482056,1636,9.469784672,84,0.486223663,131,0.758277379,5,0.028941885,2.008566798,141,10.5,8.8,1.6,0.8,6.7,13.7,40.7,29.2,16.4,20.4,3.8,47508,90.7,77.8,7.4,22.3,Chester,Tennessee,23,52.3,40.2,9.3,1138,11.6,3.4,435,4,1382,42
9.972918504,11.63559642,13.46517194,11.08766847,12.62753495,13.92177856,4.169290843,96.35659403,370,1.165134148,113,0.355838267,221,0.695931478,9,0.028341101,1.398160977,121,9.7,13.4,-3.7,0.2,7.5,19.6,38.4,26.8,15.2,29.1,4.2,37987,72.5,77.8,7.4,25.9,Claiborne,Tennessee,25,54.5,38.4,11.3,2632,14.6,4.0,950,6,757,42
10.6518077,11.20901905,9.939095503,9.602177012,11.81806401,14.6948296,5.494363094,96.3327718,127,1.645717248,29,0.375793702,7,0.090708825,7,0.090708825,1.464299598,26,8.6,14.1,-5.6,1.2,9.1,19.4,46.1,19.9,14.6,28.6,5.0,34238,65.4,77.8,7.4,31.5,Clay,Tennessee,27,58.0,40.0,14.5,807,17.8,5.0,280,6,13,42
10.78436854,11.34902443,11.01917594,10.4824733,12.52865209,14.99972047,4.212556605,95.01872869,755,2.110471292,216,0.603790462,155,0.433275563,20,0.055906524,1.777827472,293,10.2,14.2,-4.1,-0.2,12.2,21.4,45.4,22.4,10.8,35.7,4.7,36192,69.1,77.8,7.4,27.7,Cocke,Tennessee,29,58.4,41.3,12.8,3312,16.6,4.5,1178,5,1476,42
12.88150808,13.30520646,12.26929982,11.8491921,12.32675045,13.68043088,4.118491921,92.34829443,2156,3.870736086,266,0.477558348,588,1.055655296,38,0.068222621,2.179533214,759,11.9,12.1,-0.2,-0.4,13.9,13.7,38.7,27.9,19.6,23.8,3.4,49494,94.5,77.8,7.4,23.0,Coffee,Tennessee,31,50.9,36.0,9.9,3779,12.3,3.6,1392,5,15,42
12.26968174,13.4491904,11.65549972,11.61362367,11.8718593,14.0773311,4.773869347,82.48185371,2054,14.33556672,107,0.746789503,50,0.348967058,4,0.027917365,2.058905639,-137,10.3,13.4,-3.1,1.3,-6.5,18.9,41.9,26.2,13.0,23.5,3.9,44431,84.8,77.8,7.4,23.8,Crockett,Tennessee,33,58.5,43.1,11.1,1112,13.7,4.2,427,4,1477,42
9.597305314,9.55205872,9.598981114,9.082834783,10.07490825,13.27401002,6.664655707,96.91485261,421,0.705511706,264,0.442411141,344,0.576475123,65,0.108926985,1.251822432,668,8.4,14.3,-5.8,0.6,17.0,14.0,40.0,27.8,18.3,21.8,4.4,46527,88.8,77.8,7.4,36.5,Cumberland,Tennessee,35,54.0,37.8,13.2,5862,14.7,4.5,2028,5,493,42
12.37649566,11.01854352,17.9298774,17.17098357,12.10490523,11.67275736,2.797915641,65.29215824,191637,27.6697368,3374,0.487159014,27244,3.933657432,777,0.112188072,2.505100442,3581,14.2,8.0,6.2,5.0,-1.0,11.4,22.7,25.6,40.3,26.1,2.6,60799,116.1,77.8,7.4,16.7,Davidson,Tennessee,37,39.2,32.7,6.6,33256,8.3,2.9,15193,1,1206,42
10.68682727,12.29284128,9.764223475,10.19135486,11.73757048,14.18930463,5.928583632,94.77191184,353,3.015547582,42,0.358790364,64,0.546728174,11,0.093968905,1.213053135,-19,9.5,14.4,-5.0,0.8,3.5,16.5,43.8,27.0,12.8,22.9,4.8,42905,81.9,77.8,7.4,30.2,Decatur,Tennessee,39,55.5,37.8,12.5,1053,15.3,4.4,375,6,369,42
11.43609097,12.10646539,11.57016586,11.91280167,12.94567484,14.6985798,3.81368557,94.87039428,403,2.001191777,92,0.456847751,235,1.166948058,4,0.019862946,1.484755189,292,10.1,11.8,-1.7,4.1,16.2,20.1,42.2,22.1,15.7,22.9,4.4,47420,90.6,77.8,7.4,24.5,DeKalb,Tennessee,41,54.0,37.6,10.6,1517,13.4,3.8,550,6,24,42
12.35078397,12.84099839,12.15432399,12.5846649,13.05242675,14.15073158,3.519440183,92.7347229,2207,4.129401639,261,0.488343375,344,0.64364031,31,0.05800247,1.945889309,661,11.3,9.9,1.4,0.0,11.0,16.9,41.2,26.4,15.4,17.4,3.0,56166,107.3,77.8,7.4,21.1,Dickson,Tennessee,43,50.5,37.2,9.5,3531,12.3,3.5,1316,2,1478,42
12.67684887,13.51286174,12.34458735,11.5755627,12.52411576,13.52625938,3.984458735,82.68488746,5341,14.3113612,140,0.375133976,296,0.793140407,12,0.032154341,1.803322615,-83,12.2,12.3,0.0,0.5,-2.2,17.3,37.3,28.4,16.9,25.6,4.6,44302,84.6,77.8,7.4,22.1,Dyer,Tennessee,45,53.3,37.2,10.3,2698,12.9,3.8,1009,5,1479,42
10.0772706,10.8104772,10.63273015,10.86725751,12.15345496,15.85158121,4.39183351,70.21008715,11206,27.66435431,154,0.380181203,287,0.708519515,17,0.041968055,0.994889772,442,10.1,10.5,-0.4,0.9,11.3,13.4,33.1,31.9,21.7,19.6,3.7,59529,113.7,77.8,7.4,27.4,Fayette,Tennessee,47,56.2,42.0,10.1,3040,11.7,3.9,1188,2,28,42
11.006203,12.12603612,10.41883955,10.09496624,12.12603612,14.59625624,3.952352198,97.71641873,88,0.483065269,70,0.384256464,58,0.318383927,4,0.021957512,1.075918098,97,10.0,13.9,-4.0,-0.1,9.4,20.2,44.3,21.9,13.6,27.9,4.2,36687,70.1,77.8,7.4,28.0,Fentress,Tennessee,49,56.3,40.4,13.0,1709,16.8,4.6,601,6,1480,42
10.30794939,13.27047028,13.6977799,10.4153736,11.64955837,13.39460492,4.514203867,91.42038673,2171,5.182621151,184,0.439245643,414,0.988302698,34,0.081164956,1.888278825,306,9.8,11.3,-1.5,1.1,8.9,12.8,40.0,26.5,20.7,19.3,3.4,50201,95.9,77.8,7.4,25.5,Franklin,Tennessee,51,47.3,33.3,10.1,3080,12.1,3.6,1123,5,29,42
13.01457845,13.43052299,11.37526761,12.29279233,12.30298705,13.1613824,4.72015496,79.6044449,8855,18.05484759,153,0.311958406,152,0.309919462,12,0.024467326,1.69436232,-73,11.8,13.1,-1.3,0.3,-0.1,15.1,38.8,28.2,17.8,20.1,4.5,42720,81.6,77.8,7.4,23.8,Gibson,Tennessee,53,55.9,41.1,10.4,3538,12.7,3.9,1356,6,547,42
11.29715622,12.33094939,12.06318002,10.73450158,11.60559943,14.92729553,4.579195336,86.44544623,3056,10.35826865,132,0.447412128,148,0.501643901,13,0.044063316,2.20316578,118,10.8,12.9,-2.0,2.0,6.1,14.6,44.0,26.2,15.1,21.2,3.7,48024,91.7,77.8,7.4,25.8,Giles,Tennessee,55,52.8,36.9,10.5,2232,13.0,3.9,835,6,1481,42
10.26139555,11.99827176,10.84467488,10.53791316,13.0654569,15.30352128,3.737308274,97.12680925,224,0.967811622,98,0.423417585,59,0.254914668,14,0.060488226,1.166558652,21,9.7,12.5,-2.8,0.1,3.8,21.0,44.1,24.4,10.6,23.1,4.0,41829,79.9,77.8,7.4,26.3,Grainger,Tennessee,57,55.7,39.4,11.7,1957,15.2,4.1,696,3,1482,42
9.789106489,11.8980416,11.59841938,10.55480771,12.71729848,14.58161449,4.725925283,95.49698207,1541,2.230520937,246,0.356072778,355,0.513844862,60,0.086847019,1.315732337,328,9.4,13.4,-4.0,0.1,8.8,16.4,42.4,25.8,15.3,22.4,4.6,44366,84.7,77.8,7.4,27.6,Greene,Tennessee,59,58.5,37.9,11.6,5871,14.4,4.1,2084,5,31,42
11.19436535,12.35576203,11.52405215,11.01453619,12.46815525,13.62205904,4.533193466,97.13022629,80,0.599430541,88,0.659373595,51,0.38213697,1,0.007492882,1.221339727,12,11.7,14.5,-2.8,0.0,3.6,24.3,42.1,21.4,12.1,26.6,4.4,36317,69.4,77.8,7.4,26.1,Grundy,Tennessee,61,57.4,40.5,12.7,1204,16.6,4.4,428,6,500,42
12.28917902,12.93809723,12.11107497,11.56127553,12.96752311,13.65670833,4.33180009,91.37511809,2844,4.404590438,564,0.87348418,689,1.067075532,177,0.274125354,2.005606406,458,11.6,11.6,0.0,1.5,7.1,18.7,40.3,24.9,16.1,19.6,3.8,44040,84.1,77.8,7.4,23.5,Hamblen,Tennessee,63,55.7,38.1,10.8,4888,13.6,3.9,1806,4,1483,42
11.52665763,11.70673592,13.87234206,13.36202874,12.23516687,13.10700933,4.329839741,75.91562673,70813,19.4388475,1977,0.542705457,7689,2.110704227,534,0.14658812,1.845527964,3154,11.6,10.2,1.4,1.2,7.3,10.8,27.5,30.5,31.2,14.8,3.4,57196,109.2,77.8,7.4,23.1,Hamilton,Tennessee,65,49.1,37.6,8.5,22389,10.3,3.4,9103,3,306,42
10.91769736,11.62009467,11.0093144,10.81081081,11.83386777,14.49076195,4.519774011,97.23621927,35,0.534432738,26,0.397007177,13,0.198503588,3,0.04580852,1.588028707,-35,10.2,14.8,-4.6,0.2,-0.6,23.7,42.6,22.1,11.5,39.6,5.1,30691,58.6,77.8,7.4,26.0,Hancock,Tennessee,67,57.4,39.9,13.0,610,16.8,4.5,214,6,389,42
10.45995242,11.20142744,14.1554322,13.7073751,12.42664552,13.53291039,4.08406027,55.30134814,10644,42.20459952,77,0.305313244,190,0.753370341,5,0.019825535,1.41554322,-181,9.9,11.9,-2.0,-0.1,-5.1,20.9,47.6,20.1,11.4,27.5,5.0,37834,72.2,77.8,7.4,23.9,Hardeman,Tennessee,69,60.1,44.3,11.0,2064,13.5,4.3,825,6,1484,42
10.89385475,11.62321539,10.9016139,10.09078212,11.89090627,14.1333023,5.365456238,93.94009932,860,3.336436996,162,0.62849162,140,0.543140906,8,0.031036623,1.520794538,-7,10.3,14.1,-3.8,1.4,3.6,19.6,42.9,23.6,13.9,25.7,4.4,37690,72.0,77.8,7.4,29.0,Hardin,Tennessee,71,56.1,40.2,12.3,2278,15.2,4.3,810,6,501,42
9.948699805,11.99186273,11.1781355,10.54484345,12.90995931,15.06279851,4.486113568,96.40721741,856,1.514240226,195,0.344949584,271,0.479391474,13,0.022996639,1.23120467,60,9.3,12.8,-3.6,0.0,4.7,16.3,43.2,26.5,14.0,25.3,4.0,42188,80.6,77.8,7.4,26.5,Hawkins,Tennessee,73,50.3,35.5,11.4,4708,14.5,4.1,1688,3,1485,42
11.51427747,12.93914047,11.58927026,11.46812806,11.47966542,14.31785405,4.505336025,47.2627632,8797,50.74704355,77,0.444188059,50,0.288433804,10,0.057686761,1.199884626,-261,10.8,12.5,-1.7,0.5,-13.2,17.9,45.1,24.4,12.6,27.3,5.4,39574,75.6,77.8,7.4,24.0,Haywood,Tennessee,75,59.8,43.6,10.7,1342,13.1,4.5,569,6,1217,42
